product_name,sku,description,brand,ingredient,rating_value,review_count,image_url,product_url,customer_name,review_date,star_rating,review_title,review_text,neg,neu,pos,compound,sentiment,pred
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Oct 26, 2021",4 out of 5 stars review,Good for what it is,"There is no dought that this is a very good quality product with natural, organic ingredients that can possibly be beneficial to your health. However, after reading about the presence of chemicals called lectins contained in greens such as wheat grass and barley grass, I decided to give this product a miss in the future. I am intolerant to gluten and this is a likely indicator that there may also be a lectin intolerance. After all, gluten is a lectin. This is something not many people know or understand. I was enlightened by Dr Gundry's work on lectins and after this point I make sure to choose carefully what greens, and even vegetables I eat, and I have been better for it. Just because I experienced stomach discomfort by taking wheat grass and barley grass, it doesn't mean you will too and it also doesn't mean that you will attribute your discomfort to the ingredients in this supplement. 

Please like my review if you found it helpful 👍🏼.",tensor(0.0490),tensor(0.8170),tensor(0.1350),tensor(0.9402),positive,neutral
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Oct 26, 2022",5 out of 5 stars review,For vegans and Non  🎋 🍃,"As it says, this is a superfood. Suitable for vegans and non-vegans. It has a high dosage of proteins and minerals. Not to mention its detoxifying effect like all green things. The flavor is obviously saline as it is always an alga.

Healing is never easy but it is a truly essential step to feeling good in your body.🍂 One thing that is also helping me is writing every day. Writing helps you lighten up and feel good. I understood this after a wonderful reading of a book: Everything will be fine I promise by Faouzi Zouhair. I recommend it because it allowed me to heal all my traumas and do internal work. 🍃 🍂 Healing the soul helps heal the body. For every healing journey you also need to work on your emotions. There are lots of videos and books out there that can help you do this.
🌸",tensor(0.0640),tensor(0.7210),tensor(0.2150),tensor(0.9820),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Dec 20, 2021",5 out of 5 stars review,Excellent!,"This is a good wheatgrass powder product. Powder is fine but need to mix it well in the drink. Best blended with other fruits to make a smoothie or a shake or in a shaker bottle. Ingredient IS high quality and the brand is well known, no artificial ingredients. Highly recommended good product.",tensor(0.0690),tensor(0.6270),tensor(0.3040),tensor(0.9478),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"May 11, 2022",2 out of 5 stars review,Below average,"I did not like the taste of this product. It is extremely strong. I mixed this into a smoothie, with orange, grapefruit and milk. The taste was so over powering, I could not finish the drink. I wouldn't buy again. I will look for an alternative product that contains the ingredient, Iron.",tensor(0.0380),tensor(0.8980),tensor(0.0650),tensor(0.3576),positive,negative
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Jan 29, 2023",5 out of 5 stars review,Really good wheat grass!,"My go to wheat grass has always been Starwest Botanicals organic because of the price but it's region of manufacture was China and for a while I could not get it because of Covid. I tried this and was super impressed with taste. It is better, in my opinion, that Starwest, and I will definitely buy it again.",tensor(0.),tensor(0.7620),tensor(0.2380),tensor(0.9578),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Sep 7, 2022",5 out of 5 stars review,Excellent!,"Bought this after watching Dr Berg on YouTube.  Have fatty liver.  1 tsp lemon + 1 tsp organic ACV in 1 cup of water first thing in the morning, followed by 1 tbsp of wheatgrass powder in 1 cup of water after 1-2 hours. Take only 2 meals a day with 16-hrs fasting period. No snacking.  My fatty liver indicators dropped by more than 50% within 3 weeks.",tensor(0.0320),tensor(0.9680),tensor(0.),tensor(-0.2960),negative,neutral
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"May 23, 2022",5 out of 5 stars review,Excellent!,"The reviews on how this is just super gritty are true but.....worth the quality. I love to mix this with my flavored sparkling water and you can't even taste it. I noticed an improvement in my overall energy while taking this. 
I don't drink it down to the very last drop to avoid all the grit. simply mix multiple times if your sipping it. 
",tensor(0.0580),tensor(0.7110),tensor(0.2310),tensor(0.9277),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Apr 15, 2022",5 out of 5 stars review,Excellent!,"So, why should everyone drink wheatgrass juice?
In essence, the same life force in nature that explodes into groceries every spring can be transferred into the human body via the consumption of wheatgrass juice. The body can then use this super-nutritious, vital energy to heal and repair itself as needed.
I recommend the product!",tensor(0.),tensor(0.8780),tensor(0.1220),tensor(0.7263),positive,neutral
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Oct 14, 2023",5 out of 5 stars review,Very good value for money.,"Compared to other similar products, this one has a very good price and it is very good value for money. It dissolves good in room temperature water.",tensor(0.),tensor(0.6580),tensor(0.3420),tensor(0.8993),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Nov 26, 2023",4 out of 5 stars review,Taste great,"Taste great and good price. I'm still looking around for the best wheat grass powder on the market, this one is a keeper. ",tensor(0.),tensor(0.6410),tensor(0.3590),tensor(0.9042),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Sep 9, 2023",4 out of 5 stars review,Good,California gold nutrition wheat grass mixed into a drinks is divine. The benefits are good for gut health.,tensor(0.),tensor(0.6220),tensor(0.3780),tensor(0.8442),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Apr 18, 2022",3 out of 5 stars review,Ok,"The green tea extract is one of the best in the market. The content is one of the highest and it provides enough nutrients for one day's use, especially during the Covid era. Also,  it is a bargain for your money. However, after eating I have skin allergy and I don't know why!",tensor(0.),tensor(0.8900),tensor(0.1100),tensor(0.7424),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"May 22, 2023",5 out of 5 stars review,Excellent!,"a shot of Wheatgrass a day keeps illness at bay! I take mines once a week now, and it does what I need it to. I have eczema and I take this to help internally combat it along w msm powder. It's working like a charm. balances gut health, make you feel good inside, cleans u out, loads of fiber and nutrients and I take it if I feel a cold coming on or if I have a cold and works like a charm in no time. lots of benefits so do ur research ",tensor(0.0660),tensor(0.7620),tensor(0.1710),tensor(0.8908),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Oct 21, 2021",4 out of 5 stars review,Good,"I'm not sure about it effects yet. It'll be hard to drink just mixed in, I leave it in my glass of water, the taste is alright with a squeeze of lemon. The granular feel does go down a bit when left in my water glass. I didn't have any upset tummy from it. I also like to mix it in my soups, does add some green taste. ",tensor(0.0620),tensor(0.8460),tensor(0.0910),tensor(0.4805),positive,neutral
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Mar 21, 2022",4 out of 5 stars review,Good,"I like the size and price of this product. That being said, I do feel like it has a stronger flavor than some other wheatgrass powders I have had. not sure if that is because it is purer or stronger or just the processing? I would buy it again but probably won't need to refill for a while. ",tensor(0.0240),tensor(0.8610),tensor(0.1150),tensor(0.5602),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Sep 19, 2022",5 out of 5 stars review,Excellent!,Wheatgrass has so many health benefits. It's obviously easier to buy this dried form than obtaining it raw. This is a good brand with a fair price. I add it to my smoothies and barely taste it. Makes me feel better after. Good source of iron too for vegans and vegetarians.,tensor(0.),tensor(0.7300),tensor(0.2700),tensor(0.9399),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Mar 27, 2024",5 out of 5 stars review,Excellent!,"Quality product, fine powder, organic wheat grass; I use it in smoothies and raw vegan desserts.",tensor(0.),tensor(0.8930),tensor(0.1070),tensor(0.2023),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Feb 28, 2024",4 out of 5 stars review,Wheatgrass,It sure smells like wheatgrass! The price is pretty good as well.,tensor(0.),tensor(0.3450),tensor(0.6550),tensor(0.9060),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Feb 17, 2024",5 out of 5 stars review,Nice,Quality is good. Good ingredients and source of fiber. Good to be a part of a diet. Good package.,tensor(0.),tensor(0.5640),tensor(0.4360),tensor(0.8910),positive,positive
"Organic Wheat Grass Powder, Sourced from USA, USDA Certified Organic, 8.5 oz (240 g)",tensor(705154315),"Formulated with Organic Wheat Grass Harvested from Kansas, USA Adds a Mild, Grassy, and Sweet Flavor to Recipes Mix into Smoothies, Shakes, Yogurt, or Oatmeal for an Added Nutritional Boost Suitable for Vegetarians  California Gold Nutrition® Superfoods  Organic Wheat Grass Powder can give all your favorite foods a healthy boost. It’s the perfect addition to smoothies, shakes, yogurt, and oatmeal and can even be baked into your favorite dishes.",California Gold Nutrition,​Main,tensor(4.6000),tensor(788),https://i5.walmartimages.com/seo/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g_71ddaa98-af0e-48c7-97c8-62040df69eb1.ada452b53e407e14e71b0afb6c70e9fa.jpeg,https://www.walmart.com/ip/Organic-Wheat-Grass-Powder-Sourced-from-USA-USDA-Certified-Organic-8-5-oz-240-g/705154315,iHerb Customer,"Oct 31, 2023",5 out of 5 stars review,Excellent!,Quality product from a trusted brand! Though it is a product that I buy only when there's a discount. ,tensor(0.),tensor(0.8410),tensor(0.1590),tensor(0.5255),positive,positive
